id	mimNumber	preferredTitle	growthExists	growthHeightExists	growWeightExists	growthOtherExists	headAndNeckExists	headAndNeckHeadExists	headAndNeckFaceExists	headAndNeckEarsExists	headAndNeckEyesExists	headAndNeckNoseExists	headAndNeckMouthExists	headAndNeckTeethExists	headAndNeckNeckExists	respiratoryExists	respiratoryNasopharynxExists	respiratoryLarynxExists	respiratoryAirwaysExists	respiratoryLungExists	chestExists	chestExternalFeuturesExists	chestRibsSternumClaviclesAndScapulaeExists	chestBreastExists	chestDiaphragmExists	genitourinaryExists	genitourinaryExternalGenitaliaMaleExists	genitourinaryExternalGenitaliaFemaleExists	genitourinaryInternalGenitaliaMaleExists	genitourinaryInternalGenitaliaFemaleExists	genitourinaryKidneysExists	genitourinaryUretersExists	genitourinaryBladderExists	skeletalExists	skeletalSkullExists	skeletalSpineExists	skeletalPelvisExists	skeletalLimbsExists	skeletalHandsExists	skeletalFeetExists	skinNailsHairExists	skinNailsHairSkinExists	skinNailsHairSkinHistologyExists	skinNailsHairSkinElectronMicroscopyExists	skinNailsHairNailsExists	skinNailsHairHairExists	muscleSoftTissueExists	abdomenExists	abdomenExternalFeaturesExists	abdomenLiverExists	abdomenPancreasExists	abdomenBiliaryTractExists	abdomenGastrointestinalExists	abdomenSpleenExists	voiceExists	metabolicFeaturesExists	endocrineFeaturesExists	hematologyExists	immunologyExists	neoplasiaExists	prenatalManifestationsExists	prenatalManifestationsMovementExists	prenatalManifestationsAmnioticFluidExists	prenatalManifestationsPlacentaAndUmbilicalCordExists	prenatalManifestationsMaternalExists	prenatalManifestationsDeliveryExists	laboratoryAbnormalitiesExists	miscellaneousExists	molecularBasisExists	neurologicExists	neurologicCentralNervousSystemExists	neurologicPeripheralNervousSystemExists	neurologicBehavioralPsychiatricManifestationsExists	Sympton	Disease
387	300431	"ATKIN-FLAITZ SYNDROME"	1	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	"Short stature  Macrocephaly    Coarse facial features  ; Prominent forehead   ; Heavy supraorbital ridges  Hypertelorism      ; Downslanting palpebral fissures   Broad nasal tip    ; Anteverted nostrils   Thick lips  ; Prominent lower lip  ; Prominent median palatal raphe  ; Exaggerated median tongue furrow  Central incisor gap  ; Microdontia (maxillary lateral incisors)   Macroorchidism  Joint laxity   Scoliosis   ; Hyperkyphosis  Genu valga    ; Genu recurvata  Tapered fingers   ; Short, broad hands Mental retardation, moderate to severe ; Seizures     ; Mental retardation, mild (carrier females)  "	Yes
388	300438	"17-BETA-HYDROXYSTEROID DEHYDROGENASE X DEFICIENCY"	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	"Hearing loss, sensorineural     Retinal degeneration   ; Nystagmus  Lactic acidosis (in some patients)  ; Metabolic acidosis (in some patients)  ; Hypoglycemia     Patient cells show abnormal mitochondrial morphology ; Decreased activity of 2-methyl-3-hydroxybutyryl Co-A dehydrogenase ; Increased urinary 2-methyl-3 hydroxybutyrate ; Increased urinary tiglylglycine Age at onset can range from infancy to childhood ; Variable phenotype and severity ; Less severe phenotype in females ; Severity of phenotype is not related to residual enzyme activity Caused by mutation in the 17-beta-hydroxysteroid dehydrogenase X gene (HSD17B10, )Delayed psychomotor development   ; Progressive neurodegeneration  ; Hypotonia   ; Choreoathetosis   ; Seizures     ; Loss of developmental milestones  ; Speech delay   ; Mental retardation    ; Frontotemporal atrophy, mild, seen on MRI Restlessness   "	Yes
389	300471	"CUBITUS VALGUS WITH MENTAL RETARDATION AND UNUSUAL FACIES"	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	"Microcephaly (occipitofrontal head circumference, OFC, at or below 3rd centile)   Deep-set eyes    ; Downslanting palpebral fissures   Short philtrum   ; Inverted V-shaped mouth Cubitus valgus     Nevi, multiple Mental retardation, moderate     ; Seizures     "	Yes
390	300484	"OROFACIODIGITAL SYNDROME VIII; OFD8"	1	1	0	0	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	"Short stature  Hypertelorism      ; Telecanthus    ; Strabismus  Broad nasal tip    ; Bifid nasal tip    Median cleft lip   ; Tongue lobulation ; Tongue hamartoma  ; Oral frenula ; High-arched palate    ; Cleft palate  Absent teeth  Hypoplastic epiglottis  Recurrent aspiration pneumonia   Short tibiae  Polydactyly  ; syndactyly   Bifid halluces ; Forked metatarsal ; Syndactyly   Milia   Mild manifestations in carrier females (cleft lip, cleft tongue) Developmental delay   "	Yes
391	300489	"SPINAL MUSCULAR ATROPHY, DISTAL, X-LINKED 3; SMAX3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	"Pes cavus     ; Pes varus  Onset in first decade ; Adult onset may also occur ; Slow disease progression  ; Affected individuals remain ambulatory in old age Caused by mutation in the ATPase, Cu(2+)-transporting, alpha polypeptide (ATP7A, )Gait instability   ; Muscle weakness, distal   ; Muscle atrophy, distal  ; Lower limbs affected before upper limbs ; Hyporeflexia   ; EMG shows neurogenic changes ; Muscle biopsy shows neurogenic changes Peripheral nerve biopsy is normal ; Mild distal sensory impairment (in some) "	Yes
392	301830	"SPINAL MUSCULAR ATROPHY, X-LINKED 2; SMAX2"	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	0	"Myopathic facies   ; Facial weakness     Tongue fasciculations   Respiratory insufficiency due to muscle weakness  Hypospadias     Cryptorchidism     Arthrogryposis    ; Multiple joint contractures    ; Bone fractures (at birth and postnatal) Dysmorphic skull Digital contractures Hypotonia, severe  ; Muscle biopsy shows neurogenic atrophy affecting both fibers types ; Denervation of skeletal muscles Decreased fetal movements    Death usually in infancy due to respiratory failure ; Increased spontaneous abortions in carrier mothers Caused by mutation in the ubiquitin-like modifier-activating enzyme 1 gene (UBA1, )Hypotonia, severe  ; Loss of anterior horn cells Areflexia   "	Yes
393	158600	"SPINAL MUSCULAR ATROPHY, LOWER EXTREMITY-PREDOMINANT, 1, AUTOSOMAL DOMINANT; SMALED1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	"Foot deformities (variable)  Muscle weakness, symmetric, proximal, lower limbs ; Muscle atrophy, lower limbs ; Hip abductor weakness and atrophy ; Type 2 muscle fiber predominance  ; EMG shows chronic denervation Onset in early childhood ; Non-progressive or very slowly progressive Caused by mutation in the dynein, cytoplasmic 1, heavy chain 1 gene (DYNC1H1, ).Delayed walking ; Difficulty running and climbing stairs ; Muscle weakness, symmetric, proximal due to motor neuronopathy ; Waddling gait   ; Cognitive delay, mild (1 patient) Decreased patellar reflexes  ; No sensory impairment "	Yes
394	182980	"SPINAL MUSCULAR ATROPHY, LATE-ONSET, FINKEL TYPE; SMAFK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Muscle weakness, proximal, due to neuronopathy, begins in the lower limbs and then progresses to upper limbs Onset after third decade Caused by mutation in the vesicle-associated membrane protein-associated protein B gene (VAPB, )Muscle weakness, proximal, due to neuronopathy begins in the lower limbs and then progresses to upper limbs ; Fasciculations    ; Hyporeflexia   ; EMG shows neurogenic abnormalities "	Yes
395	253300	"SPINAL MUSCULAR ATROPHY, TYPE I; SMA1"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	0	"Respiratory failure    Decreased fetal movement    Death secondary to respiratory infection or failure before age 2 years ; Onset birth to 6 months ; Incidence 1 in 6,000 to 1 in 8,000 live births ; Approximately 45% of SMA1 patients also are missing both homologs of neuronal apoptosis inhibitory protein (NAIP, ), which may play a role in modifying disease severity; Exon 7 of SMN1 is absent in 95.6% of SMA1 patients Caused by mutation in the survival of motor neuron 1 gene (SMN1, )Muscle weakness, symmetric, proximal (lower limbs more affected than upper limbs) due to motor neuronopathy ; Muscle atrophy  ; Affected children are unable to sit without support ; Facial muscle sparing ; Tongue fasciculations/fibrillations   ; Normal motor conduction studies (initially) ; EMG shows neurogenic abnormalities ; Areflexia   ; Loss of lower alpha-motor neurons in the anterior horn of the spinal cord and lower brainstem "	Yes
396	253400	"SPINAL MUSCULAR ATROPHY, TYPE III; SMA3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	"Proximal muscle weakness and atrophy ; Muscle cramps   ; Chronic denervation seen on EMG ; Neuropathic process seen on muscle biopsy Presentation after 18 months ; Onset usually in childhood or adolescence ; Progressive disorder  ; Individuals develop ability to stand and walk ; Deletions in NAIP gene () found in 18% of SMA2 patientsCaused by mutation in the survival of motor neuron 1 gene (SMN1, )Muscle weakness, symmetric, proximal (lower limbs more affected than upper limbs) due to motor neuronopathy ; Tongue fasciculation/fibrillation  ; Limb fasciculation  ; Degeneration of anterior horn cells  ; Hand tremor  Hyporeflexia   ; Areflexia of the lower limbs  "	Yes
397	253550	"SPINAL MUSCULAR ATROPHY, TYPE II; SMA2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Presentation between 6-18 months ; Death between 2 years of age and young adulthood ; Death secondary to respiratory infection or failure ; Child often can sit unsupported but never ambulates ; Deletions in NAIP gene () found in 18% of SMAII patientsCaused by mutation in the survival of motor neuron 1 gene (SMN1, )Muscle weakness, symmetric, proximal (lower limbs more affected than upper limbs) due to motor neuronopathy ; Muscle atrophy  ; EMG shows neurogenic abnormalities ; Tongue fasciculation/fibrillation  ; Degeneration of anterior horn cells  ; Hand tremor  "	Yes
398	271150	"SPINAL MUSCULAR ATROPHY, TYPE IV; SMA4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Hypertrophy of calves (in 3 of 6 patients) Mean age at onset 35 years (range 20-60) ; Slow disease progression  ; Allelic disorder to spinal muscular atrophy type I ()Caused by mutations in the survival of motor neuron 1 gene (SMN1, )Muscle weakness, proximal, symmetric (lower limbs more affected than upper limbs) due to motor neuronopathy ; Muscle atrophy, proximal  ; Tongue fasciculations   ; Hand tremor  ; EMG shows neurogenic abnormalities ; Degeneration of spinal cord anterior horn cells  ; Areflexia in lower limbs  "	Yes
399	604320	"SPINAL MUSCULAR ATROPHY, DISTAL, AUTOSOMAL RECESSIVE, 1; DSMA1"	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	1	1	1	0	"Failure to thrive    Respiratory failure    ; Tachypnea     ; Ventilar dependence with inability to wean Inspiratory stridor   ; Weak cry   Eventration of the right or both hemidiaphragms ; Diaphragmatic weakness   ; Diaphragmatic paralysis    ; Thin diaphragm ; Membranous diaphragm ; Denervation of the diaphragm  Finger contractures Pes equinus    ; Foot deformities   Intrauterine growth retardation (less than tenth percentile)  Decreased fetal movement    Premature delivery   Onset within the first 3 months of life ; Death usually occurs by 12 months of life Caused by mutation in the immunoglobulin mu binding protein 2 gene (IGHMBP2, )Degeneration of alpha-motor neurons in anterior horn cells of the spinal cord  Distal muscle weakness and atrophy (begins in lower limbs) ; Upper limb weakness and atrophy occurs later ; Hyporeflexia   ; EMG shows neurogenic changes ; Slow motor nerve conduction velocities ; Nerve biopsy shows axonal degeneration ; Small myelinated fibers ; Decreased pain perception (sensory involvement) ; Excessive sweating (autonomic involvement) ; Constipation  ; Bladder incontinence  "	Yes
400	605726	"SPINAL MUSCULAR ATROPHY, DISTAL, AUTOSOMAL RECESSIVE, 2; DSMA2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Claw hands (in some patients) Pes cavus     ; Pes varus  ; Hammertoes   Distal muscle atrophy, upper and lower limbs  ; Distal muscle weakness, upper and lower limbs ; Denervation seen on EMG Age of onset 6-12 years; Lower limb involvement precedes upper limb involvement ; Progressive disorder that may become stable in young adulthood; One Chinese family with a confirmed mutation has been reported (last curated August 2015)Caused by mutation in the sigma nonopioid intracellular receptor 1 gene (SIGMAR1, )Distal limb weakness   ; High-stepping gait ; Foot drop   ; Extensor plantar responses (early-on)  ; Brisk knee reflexes (early-on) ; Pyramidal tract involvement ; Diffuse hyporeflexia (later) ; Reduced motor nerve conduction velocity  ; Reduced compound muscle action potential; Normal nerve biopsy"	Yes
401	607088	"SPINAL MUSCULAR ATROPHY, DISTAL, AUTOSOMAL RECESSIVE, 3; DSMA3"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	"Decreased respiratory vital capacity Diaphragmatic paraparesis   Hyperlordosis    Age of onset ranges from infancy to young adulthood (6 months-19 years) ; Slowly progressive  Muscle weakness, distal limbs, due to neuronopathy   ; Early and severe foot extensor muscle involvement ; Muscle atrophy, distal  ; Primarily affects distal lower limbs ; Secondary hand muscle weakness predominating at the wrist and finger extensor muscles ; Interosseus muscle atrophy  ; Secondary involvement of proximal and trunk muscles ; Late diaphragmatic involvement ; EMG shows neurogenic abnormalities "	Yes
402	611067	"SPINAL MUSCULAR ATROPHY, DISTAL, AUTOSOMAL RECESSIVE, 4; DSMA4"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	"Decreased respiratory function due to muscle weakness  Hyperlordosis    ; Scoliosis   Contractures, hand and finger muscles Talipes equinovarus     Distal muscle atrophy due to denervation ; Scapuloperoneal muscular atrophy due to denervation Onset in early childhood ; Rapidly progressive  ; Patients may become ventilator-dependent Caused by mutation in the pleckstrin homology domain-containing protein, family G, member 5 gene (PLEKHG5, )Lower motor neuron disease  ; Distal muscle weakness and atrophy due to motor neuronopathy ; Proximal muscle weakness   ; Difficulty walking and climbing stairs ; Waddling gait   ; EMG shows neurogenic changes and denervation ; Normal mental development Areflexia   ; Normal sensation  ; Sural nerve biopsy shows normal findings "	Yes
403	614881	"SPINAL MUSCULAR ATROPHY, DISTAL, AUTOSOMAL RECESSIVE, 5; DSMA5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	"Pes cavus (1 patient)   Distal muscle atrophy, lower limbs more severely affected than upper limbs ; Distal muscle weakness, lower limbs more severely affected than upper limbs ; Proximal muscle weakness, lower limbs, mild Dysphonia, mild (1 patient) Onset in young adulthood (range 18 to 23 years) ; Slowly progressive  ; One family has been reported (last curated October 2012) ; Two of 3 patients became wheelchair-bound Caused by mutation in the DNAJ/HSP40 homolog, subfamily B, member 2 gene (DNAJB2, )Impaired gait    ; Foot drop   Areflexia of the upper and lower limbs ; Decreased amplitudes of motor nerves in the lower limbs seen on nerve conduction studies "	Yes
404	615048	"SPINAL MUSCULAR ATROPHY, JOKELA TYPE; SMAJ"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	"Pes cavus     ; Pes planus      ; Hammertoes   Painful muscle cramps ; Fasciculations    ; Muscle weakness, proximal and distal, affecting upper and lower limbs ; Muscle atrophy, mild ; Calf hypertrophy (in some patients)  ; Neurogenic changes seen on EMG ; Signs of denervation seen on biopsy ; Secondary myopathic changes Increased serum creatine kinase  Onset in mid-adulthood ; Slowly progressive  ; Patients remain ambulatory ; Increased prevalence among the Finnish Caused by mutation in the coiled-coil-helix-coiled-coil-helix domain-containing protein 10 gene (CHCHD10, )Difficulty walking    ; Lower motor neuron disease affecting upper and lower limbs ; Tremor (in some patients)  Hyporeflexia   ; Areflexia   ; Distal sensory impairment, mild (in some patients) "	Yes
405	615290	"SPINAL MUSCULAR ATROPHY, LOWER EXTREMITY-PREDOMINANT, 2, AUTOSOMAL DOMINANT; SMALED2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	"Scapular winging (in some patients)  Hyperlordosis (in some patients)  Hip dysplasia (in some patients)  ; Hip contractures (in some patients)  Knee contractures (in some patients)  Foot deformities   ; Pes equinovarus     ; Achilles tendon contractures   Muscle weakness, proximal and distal (predominant lower limb involvement) ; Muscle atrophy, proximal and distal (predominant lower limb involvement) ; Gower sign   ; Axial muscle weakness  ; Fasciculations (in some patients)  ; Neurogenic abnormalities seen on EMG ; Groups of atrophic fibers seen on muscle biopsy (type I fiber predominance) Onset in early first decade, although some patients have onset at birth or early in infancy ; Variable severity  ; Slowly or non-progressive Caused by mutation in the homolog of the Drosophila bicaudal D, 2 gene (BICD2, )Delayed motor development  ; Waddling gait   ; Difficulty running   ; Toe-walking   ; Spasticity (in some patients)  ; Hyperreflexia (in some patients)  ; Upper motor signs (in some patients) ; Loss of motor neurons in the anterior horn of the spinal cord Hyporeflexia, distal ; Areflexia, distal "	Yes
406	300491	"EPILEPSY, X-LINKED, WITH VARIABLE LEARNING DISABILITIES AND BEHAVIOR DISORDERS"	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	"Macrocephaly (in some patients)   Affected patients have various combinations of the main clinical features ; Carrier females may be affected Caused by mutation in the synapsin-1 gene (SYN1, )Seizures     ; Partial epilepsy  Autism spectrum disorders  ; Learning difficulties  ; Aggressive behavior   "	Yes
407	245570	"EPILEPSY, FOCAL, WITH SPEECH DISORDER AND WITH OR WITHOUT MENTAL RETARDATION; FESD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	"Onset of seizures in infancy or early childhood ; Seizures may remit in adolescence ; Highly variable severity  ; Incomplete penetrance  Caused by mutation in the ionotropic N-methyl-D-aspartate glutamate receptor subunit 2A gene (GRIN2A, )Delayed cognitive development (in some patients)  ; Mental retardation (in some patients)  ; Learning difficulties  ; Seizures, focal  ; Rolandic epilepsy ; Speech and language difficulties   ; Verbal dyspraxia   ; Dysphasia    ; Secondary seizures (in some patients) ; Other seizure types (in some patients) ; EEG shows centrotemporal spike-wave discharges ; Continuous spike-waves during slow-wave sleep Autistic features ; Attention deficit     "	Yes
408	254770	"EPILEPSY, MYOCLONIC JUVENILE; EJM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Mean age at onset is 10.4 years ; Seizures tend to occur upon awakening ; Seizures precipitated by fatigue or alcohol ; Approximately one-third of patients become seizure-free with age Susceptibility conferred by mutation in the EF-hand domain (C-terminal)-containing protein 1 gene (EFHC1, )Myoclonic jerks     ; Generalized tonic-clonic seizures    ; Absence seizures    ; Photosensitivity in one-third of patients ; Status epilepticus may occur ; Normal intelligence  ; 3-6 Hz polyspike EEG "	Yes
409	254900	"EPILEPSY, PROGRESSIVE MYOCLONIC, 4, WITH OR WITHOUT RENAL FAILURE; EPM4"	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	"Horizontal saccades Renal failure  ; Nephrotic syndrome     ; Proteinuria  ; Focal segmental glomerulosclerosis   ; Collapsing glomerulopathy ; Vacuolization in distal and collecting tubules ; Granular material in cortical tubules ; Complement component deposition Dysphagia     Thrombocytopenia (reported in 1 patient)  Proteinuria  Onset in teens to 20's ; Rapidly progressive disorder  ; Patients may present with either renal or neurologic symptoms ; Patients may become totally dependent for all activities of daily living ; Death occurs 10 to 20 years after onset ; Some patients do not develop renal failure Caused by mutation in the scavenger receptor class B, member 2 gene (SCARB2, )Action tremor    ; Intention tremor    ; Postural tremor   ; Dysarthria    ; Action myoclonus  ; Resting myoclonus ; Gait ataxia    ; Seizures, generalized  ; No cognitive decline ; Extraneuronal accumulation of autofluorescent pigmented material in various brain regions ; Cerebellar atrophy  "	Yes
410	266100	"EPILEPSY, PYRIDOXINE-DEPENDENT; EPD"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	"Respiratory distress, neonatal  Fetal distress  Abnormal intrauterine movements  Increased serum and cerebrospinal fluid levels of pipecolic acid ; Increased serum, cerebrospinal fluid, and urinary levels of alpha-aminoadipic semialdehyde Prenatal or neonatal onset ; Seizures are responsive to pyridoxine treatment ; Incidence of 1 in 276,000 in the Netherlands Caused by mutation in the aldehyde dehydrogenase 7 family, member A1 gene (ALDH7A1, )Seizures     ; Generalized tonic clonic seizures    ; Myoclonic seizures   ; Status epilepticus   ; Hypotonia   ; Delayed psychomotor development (mild to severe)  ; Speech delay   ; Mental retardation    "	Yes
411	600131	"EPILEPSY, CHILDHOOD ABSENCE, SUSCEPTIBILITY TO, 1; ECA1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	"Onset in childhood (6-7 years) ; High frequency of absence seizures (several per day) ; Seizures may remit in adolescence ; Seizures may persist into adulthood ; Accounts for 5-15% of childhood epilepsies ; Genetic heterogeneity (see ECA2,  and ECA3, ) Absence seizures    ; Generalized tonic-clonic seizures (often develop in adolescence)  ; Febrile seizures may occur ; EEG shows 3-4-Hz spike and multispike slow wave complexes "	Yes
412	600512	"EPILEPSY, FAMILIAL TEMPORAL LOBE, 1; ETL1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Age at onset from 3 to 51 years (mean 19.2 years) ; Reduced penetrance (approximately 54%)  Caused by mutation in the glioma-inactivated leucine-rich 1 gene (LGI1, )Temporal lobe epilepsy  ; Simple partial seizures   ; Complex partial seizures   ; Secondary generalized tonic clonic seizures  ; Auditory auras  ; Ictal auditory features commonly include simple unformed sounds (buzzing, ringing, clicking, humming), but may also include complex auditory features (voices, music), distorted auditory features (volume changes, muffling), cognitive auditory features (receptive aphasia), reflex auditory features (seizures precipitated by sounds) ; Other auras may occur "	Yes
